prod-deployment-average-38-fe8c97443c35,0.000198,0.000188,0.000259,0.000337,0.003455,3362,0.000000,0.000000
batch-deployment-average-122-a8cb750ecdc2,0.000208,0.000195,0.000301,0.000371,0.000724,3361,0.000000,0.000000
free-deployment-average-227-d0b13cfb120d,0.000216,0.000201,0.000317,0.000385,0.001426,3360,0.000000,0.000000
free-deployment-average-223-f31459c0d4e3,0.000219,0.000206,0.000298,0.000371,0.002813,3359,0.000000,0.000000
prod-deployment-average-53-5b49d150a630,0.000226,0.000207,0.000332,0.000395,0.004079,3358,0.000000,0.000000
free-deployment-average-205-3b155121ce45,0.000253,0.000243,0.000345,0.000390,0.001421,3357,0.000000,0.000000
free-deployment-average-234-3765fa888fdc,0.000247,0.000243,0.000335,0.000388,0.002507,3356,0.000000,0.000000
free-deployment-average-229-ce1b964415b0,0.000193,0.000186,0.000238,0.000316,0.002109,3355,0.000000,0.000000
free-deployment-average-200-9a8d7103c7e7,0.000260,0.000249,0.000356,0.000398,0.001543,3354,0.000000,0.000000
batch-deployment-average-120-93befff25649,0.000272,0.000259,0.000357,0.000404,0.008273,3353,0.000000,0.000000
