name,timestamp,value,__name__,container,instance,job,namespace,node,pod,resource,uid,unit
kube_pod_container_resource_requests,1737399989,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737399994,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737399999,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400004,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400009,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400014,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400019,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400024,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400029,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400034,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400039,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400044,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400049,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400054,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400059,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400064,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400069,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400074,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400079,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400084,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400089,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400094,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400099,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400104,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400109,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737400114,0.004,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,cpu,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,core
kube_pod_container_resource_requests,1737396629,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396634,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396639,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396644,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396649,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396654,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396659,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396664,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396669,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396674,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396679,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396684,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396689,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396694,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396699,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396704,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396709,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396714,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396719,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396724,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396729,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396734,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396739,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396744,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396749,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396754,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396759,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396764,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396769,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396774,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396779,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396784,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396789,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396794,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396799,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396804,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396809,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396814,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396819,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396824,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396829,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396834,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396839,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396844,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396849,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
kube_pod_container_resource_requests,1737396854,104857600.0,kube_pod_container_resource_requests,alertmanager,10.244.0.116:8443,kube-state-metrics,monitoring,minikube,alertmanager-main-1,memory,c3998059-30c1-4bdf-8c7a-ddf93846ca4b,byte
